id,closing_date,label,amount,bank_amount,bank_status,bank_matched_at
f3acfbd6-f081-454e-ae5a-1e349356e874,2026-09-08,POS MPS Amex,0,,in_attesa,
df1804e2-b155-40d2-8900-7f9d6da03801,2026-09-09,Bonifico,0,,in_attesa,
e7b8e26c-6d6b-45e5-8d0e-50d52db49c0a,2026-09-09,Bonifico,0,,in_attesa,
d83f8e6b-7e6b-4a58-a3dc-e15f0aa9e3fb,2026-09-09,Bonifico,0,,in_attesa,
6b881650-40ad-4860-a2bb-812fff5016be,2026-09-09,Bonifico,0,,in_attesa,
d24facba-bda4-4276-8802-1b998906ff84,2026-09-09,Bonifico,0,,in_attesa,
4203eb22-ce72-4ca2-bb19-b8b191cffd80,2026-09-09,Bonifico,0,,in_attesa,
ec6d8c21-1ab1-4d29-96cc-3f1bf4f762e4,2026-09-09,Bonifico,0,,in_attesa,
8390d04e-c466-4738-a72a-ec1385ec6d3e,2026-09-09,Contanti,278.05,,in_attesa,
65ccf7f3-42ae-45d0-ac79-6522814b218f,2026-09-09,Contanti,76.1,,in_attesa,
0995e269-286b-4ea0-b9fd-b35491d7f178,2026-09-09,Contanti,205.65,,in_attesa,
8e42ed0d-0510-48b8-b8f1-045e14390af1,2026-09-09,Contanti,112.6,,in_attesa,
957c2915-92b9-49b9-9967-4421e1ee30c0,2026-09-09,Contanti,0,,in_attesa,
407ae1fb-6767-44d7-ae63-de37326290cd,2026-09-09,Contanti,439.35,,in_attesa,
b9bd802b-9085-4090-8890-fcd2d4adcb99,2026-09-09,Contanti,69,,in_attesa,
d68e90e9-ead4-4787-9c1c-55e98c684848,2026-09-09,Fatture,0,,in_attesa,
604cc10b-8ceb-4c5a-adc8-20f2e10654ac,2026-09-09,Fatture,0,,in_attesa,
30012d1c-7ae9-4524-b0a7-884f12ff83c0,2026-09-09,Fatture,0,,in_attesa,
7e555825-4705-4643-a6c8-8e369046e60d,2026-09-09,Fatture,0,,in_attesa,
3d47be15-e075-42a8-a227-4cd383adc826,2026-09-09,Fatture,0,,in_attesa,
be46a101-97eb-467b-b711-647fb2f57b25,2026-09-09,Fatture,0,,in_attesa,
726824f9-f816-43f7-bdd8-7e6cf0e74831,2026-09-09,Fatture,0,,in_attesa,
2e4643db-913e-42c0-8410-3a497f7f0a68,2026-09-09,Pay by link,0,,in_attesa,
aa7478fa-61cf-4b2f-9e61-edde37e8ce0e,2026-09-09,Pay by link,0,,in_attesa,
5afc9a77-98fb-4264-813c-20622f57890f,2026-09-09,Pay by link,0,,in_attesa,
34e35a1b-d9eb-4390-b5cb-23af4e032921,2026-09-09,Pay by link,0,,in_attesa,
48c8d265-7ca1-4c16-870b-04ccea632789,2026-09-09,Pay by link,0,,in_attesa,
92f54b3b-830b-4fd7-9266-de855d4289af,2026-09-09,Pay by link,0,,in_attesa,
93a99597-d58e-474c-9f1a-edde1ab7632a,2026-09-09,Pay by link,0,,in_attesa,
04dd9caf-f358-4d25-8287-bf06b99da999,2026-09-09,POS BCC,0,,in_attesa,
e8cbb8d7-fd87-4c16-b745-6f30204ab1db,2026-09-09,POS BCC,0,,in_attesa,
24085aab-0416-4b5f-ac39-a51b779ca280,2026-09-09,POS BCC,0,,in_attesa,
c117b845-c4fa-4862-a6f0-ae56ac7729ca,2026-09-09,POS BCC,0,,in_attesa,
8a3edf50-a7a3-4072-90b0-4d2350e4b91e,2026-09-09,POS BCC,76,76,accreditato,2026-09-11T06:05:00.096954+00:00
ef50e9dd-1e55-40fa-b2a5-acc59844a060,2026-09-09,POS BCC,0,,in_attesa,
8de1db29-3cb9-4383-ab56-2a2e8c4d8247,2026-09-09,POS BCC,0,,in_attesa,
844654dd-e048-4c46-8577-df616f8f2d0d,2026-09-09,POS BCC Amex,0,,in_attesa,
6697db3f-2138-44ab-a821-8bd58d7c11f7,2026-09-09,POS BCC Amex,0,,in_attesa,
3517491b-89c0-433e-9b22-6c7855fabc5b,2026-09-09,POS BCC Amex,0,,in_attesa,
2c0d67fc-1ee7-4048-9e28-bd435fdcaf8e,2026-09-09,POS BCC Amex,0,,in_attesa,
7e4e5951-f253-4892-9da4-ad093c0a05b3,2026-09-09,POS BCC Amex,0,,in_attesa,
9a692457-1439-49aa-9cd2-7503372c9ba1,2026-09-09,POS BCC Amex,0,,in_attesa,
937bab4a-935b-4de1-8660-66062b382a88,2026-09-09,POS BCC Amex,0,,in_attesa,
36c30e75-3b11-4641-92a7-f9352d3f0804,2026-09-09,POS MPS,775.55,768.48,accreditato,2026-09-11T06:05:00.096954+00:00
6395fe45-4b89-4da1-b4c6-8db6895d4b13,2026-09-09,POS MPS,410.19,407.28,accreditato,2026-09-11T06:05:00.096954+00:00
8bdc3c59-fc5d-4108-84ec-70c0ac3b926c,2026-09-09,POS MPS,831.04,857.1,accreditato,2026-09-11T06:05:00.096954+00:00
5480e4bd-5da8-4ab0-8a49-4d6e99157e12,2026-09-09,POS MPS,1316,1316,accreditato,2026-09-11T06:05:00.096954+00:00
87f89ef5-8b95-43c7-bf79-967c4a1fa10d,2026-09-09,POS MPS,657.7,652.83,accreditato,2026-09-11T06:05:00.096954+00:00
b176892e-0164-41c8-90d5-781d3d250e65,2026-09-09,POS MPS,415.17,411.68,accreditato,2026-09-11T06:05:00.096954+00:00
d3e017cf-8017-4729-a344-4171b318b455,2026-09-09,POS MPS,1027.6,1015.83,accreditato,2026-09-11T06:05:00.096954+00:00
138af94c-4945-4753-9fcb-46d1c3e51885,2026-09-09,POS MPS Amex,0,411.68,differenza,2026-09-11T06:05:00.096954+00:00
7e931d2c-85fc-4d84-a296-3665abed2cb6,2026-09-09,POS MPS Amex,0,,in_attesa,
d5c33297-fff1-4df0-9ec3-c1ab0d913255,2026-09-09,POS MPS Amex,0,,in_attesa,
8dec250a-3bd8-4811-90e9-6f3e7f3b5dbd,2026-09-09,POS MPS Amex,0,,in_attesa,
49f2359d-bd4d-4bcf-b868-47c0e96b63f8,2026-09-09,POS MPS Amex,33.05,857.1,differenza,2026-09-11T06:05:00.096954+00:00
08df591c-24fc-4307-9f71-341fdff24274,2026-09-09,POS MPS Amex,0,652.83,differenza,2026-09-11T06:05:00.096954+00:00
9d566c9b-b6f3-43fb-a40d-b5ce48c92205,2026-09-09,POS MPS Amex,0,,in_attesa,
129fc9fe-733b-4288-93bd-2046058bf534,2026-09-10,Bonifico,0,,in_attesa,
c8ef1a50-c6de-4559-99b2-d0aa1f850699,2026-09-10,Bonifico,0,,in_attesa,
65d83463-cd2b-4ed1-a817-47fb4c3f387c,2026-09-10,Bonifico,0,,in_attesa,
9970952e-a095-4fee-a912-e72ad5675416,2026-09-10,Bonifico,0,,in_attesa,
a9315941-55bb-44ef-8f41-ca5561763711,2026-09-10,Bonifico,0,,in_attesa,
7750cf84-7d04-4e32-9018-c7bfdacd96f1,2026-09-10,Bonifico,0,,in_attesa,
f389a9b4-dc57-44f2-afe0-6d60f72c4aef,2026-09-10,Bonifico,0,,in_attesa,
e16ac5cd-2d40-47a9-b6cb-37ecd727a2fc,2026-09-10,Contanti,132.85,,in_attesa,
7ec35535-71a4-4740-978b-ca2a492456a5,2026-09-10,Contanti,38,,in_attesa,
f12d1963-f61c-43de-82dc-5171521abeae,2026-09-10,Contanti,57.7,,in_attesa,
c506af36-c37e-426f-a927-979cd7c5eddf,2026-09-10,Contanti,333.8,,in_attesa,
5b865d94-9a55-4871-a4b9-60930bfb88ff,2026-09-10,Contanti,208.55,,in_attesa,
5ed4fe60-19cf-4e5b-bd52-d2861272b1e6,2026-09-10,Contanti,168.5,,in_attesa,
1726f90b-1247-45e0-9d8d-70bb01a07f9d,2026-09-10,Contanti,426.2,,in_attesa,
209949df-c2dd-408b-a7fd-dfc9e7b2c311,2026-09-10,Fatture,0,,in_attesa,
85128f27-4757-4aef-be25-4c0b64697d5c,2026-09-10,Fatture,0,,in_attesa,
3a37436a-fe6a-46aa-bea0-14761b2d7984,2026-09-10,Fatture,0,,in_attesa,
d7c29332-b970-460d-abea-151904a7e718,2026-09-10,Fatture,0,,in_attesa,
a4151539-67a0-43d1-bc17-0d881ac61151,2026-09-10,Fatture,0,,in_attesa,
11479e15-48f7-4ae7-aaa7-bba3e80ef6f5,2026-09-10,Fatture,0,,in_attesa,
76cb3fe8-28bf-4b6c-bae7-0f2145aac923,2026-09-10,Fatture,0,,in_attesa,
d9718473-1c7b-4b44-89d6-e0de03295627,2026-09-10,Pay by link,0,,in_attesa,
1009b374-81be-4c48-b78c-34d23ded1145,2026-09-10,Pay by link,0,,in_attesa,
e9d41e2e-c669-4736-b31e-636d052fc44f,2026-09-10,Pay by link,0,,in_attesa,
ad5d7062-9014-4965-9a01-409d5a844ee4,2026-09-10,Pay by link,0,,in_attesa,
b75bbb56-a396-4b90-871c-5b2a87c17e83,2026-09-10,Pay by link,0,,in_attesa,
7737d06d-9aec-4a65-afd8-470e19766e10,2026-09-10,Pay by link,0,,in_attesa,
eb44157b-636d-4993-bd31-099bd911a26b,2026-09-10,Pay by link,0,,in_attesa,
2714d022-0410-42e7-a317-9a356d6be63b,2026-09-10,POS BCC,0,,in_attesa,
34b10102-f262-43a2-a0ea-2d1697bfd246,2026-09-10,POS BCC,0,,in_attesa,
cd9f4875-dbcb-405d-b60a-a77614e5617c,2026-09-10,POS BCC,0,,in_attesa,
3b5ae78d-493e-404d-bba7-198bdcfb3e2a,2026-09-10,POS BCC,0,,in_attesa,
372d37ce-0358-4b12-af68-ae4f6efa4a07,2026-09-10,POS BCC,0,,in_attesa,
c6197a0c-ea20-4b8e-a3c6-d8ff9c9ac808,2026-09-10,POS BCC,0,,in_attesa,
28decb2e-abcb-4e7f-ae62-e905d9837c6c,2026-09-10,POS BCC,0,,in_attesa,
ece8c234-edf7-4a26-8829-f66d837903e8,2026-09-10,POS BCC Amex,0,,in_attesa,
4d115f0a-bb54-4239-b9e6-0a7be8f71e5b,2026-09-10,POS BCC Amex,0,,in_attesa,
200d3d25-d7e1-485b-a3a3-7cd30446e16a,2026-09-10,POS BCC Amex,0,,in_attesa,
bf0d2a85-4a08-487a-8df7-cbda4279a32a,2026-09-10,POS BCC Amex,0,,in_attesa,
dfa6b504-59bf-4dac-bf70-01be505f95b2,2026-09-10,POS BCC Amex,0,,in_attesa,
56dea275-ee5e-4215-8a73-d00f1426a7d1,2026-09-10,POS BCC Amex,0,,in_attesa,
46901c9c-fdc2-4c7f-b483-cef80a88ed24,2026-09-10,POS BCC Amex,0,,in_attesa,
00879bed-0f7f-440d-9700-306d8340bc3c,2026-09-10,POS MPS,88.9,734.05,differenza,2026-09-12T06:05:00.081444+00:00
47478625-feff-46b9-8e45-c7dc5177e17e,2026-09-10,POS MPS,653.2,647,accreditato,2026-09-12T06:05:00.081444+00:00
f984973e-9571-4aca-8777-8885e61f45e2,2026-09-10,POS MPS,380.1,377.39,accreditato,2026-09-12T06:05:00.081444+00:00
6a3f2f85-46e5-43ba-a14a-f47dadb4b849,2026-09-10,POS MPS,440.19,437.23,accreditato,2026-09-12T06:05:00.081444+00:00
2de8671c-61c6-4abd-a182-8a926dfd61f2,2026-09-10,POS MPS,777.18,762.89,differenza,2026-09-12T06:05:00.081444+00:00
951df32d-3d78-4395-b915-0080817626f2,2026-09-10,POS MPS,2168.6,2168.6,accreditato,2026-09-12T06:05:00.081444+00:00
3f3024fa-5106-4df7-9bc2-c8146c46b154,2026-09-10,POS MPS,1341.15,1330.98,accreditato,2026-09-12T06:05:00.081444+00:00
ed8e2054-bed9-4357-8829-89713b1f2703,2026-09-10,POS MPS Amex,0,,in_attesa,
bdf6cb31-52ac-4d66-b356-d7eab5638c70,2026-09-10,POS MPS Amex,650.54,734.05,accreditato,2026-09-12T06:05:00.081444+00:00
c49cb99d-fb5c-434e-aaf8-d036db7e6b39,2026-09-10,POS MPS Amex,0,,in_attesa,
df13079b-6c03-4fb7-96b8-ca6b1fc31189,2026-09-10,POS MPS Amex,0,,in_attesa,
09d5183b-d368-42e8-afbc-391533a0ef12,2026-09-10,POS MPS Amex,0,437.23,differenza,2026-09-12T06:05:00.081444+00:00
977822be-6a58-4e65-8174-6e66539d0c2a,2026-09-10,POS MPS Amex,0,377.39,differenza,2026-09-12T06:05:00.081444+00:00
fdcf0d1c-45d3-43ae-9005-b5138cc9f710,2026-09-10,POS MPS Amex,0,,in_attesa,
032d2eb7-95c8-4f22-a8fa-e8341b12ca31,2026-09-11,Bonifico,0,,in_attesa,
041230a9-984b-48b6-9d2c-96a04269c1fc,2026-09-11,Bonifico,0,,in_attesa,
5155f1bd-7d77-4e80-a797-30b20b542e9c,2026-09-11,Bonifico,45.9,,in_attesa,
b90f5335-05e2-49a4-a395-ff80de22d63a,2026-09-11,Bonifico,0,,in_attesa,
3d83adc7-2b50-4bcb-adc6-a558b873c9a3,2026-09-11,Bonifico,0,,in_attesa,
ca7babd6-fbfb-42e2-aaed-8f65f04ed255,2026-09-11,Bonifico,0,,in_attesa,
36f34c3a-4684-411a-b709-44fe223bc61b,2026-09-11,Bonifico,0,,in_attesa,
2d25d802-8975-4283-8021-df266f01610e,2026-09-11,Contanti,52.65,,in_attesa,
023c9017-ba02-4ef3-9de3-4a56461b842e,2026-09-11,Contanti,448.3,,in_attesa,
6cac8205-e977-4c6d-9b43-9cc81a7a43e8,2026-09-11,Contanti,255.4,,in_attesa,
0ab41afe-0dc6-4726-b638-6812991d4816,2026-09-11,Contanti,218.5,,in_attesa,
27ac6384-4a2f-4d0e-ab84-5eca5495340d,2026-09-11,Contanti,495.3,,in_attesa,
4a419412-c5ca-44b7-b271-52f0296c22e3,2026-09-11,Contanti,344.75,,in_attesa,
0d33e479-77ba-49d6-aa7c-ac01ec8175e2,2026-09-11,Contanti,309,,in_attesa,
5d5fdb70-2cf9-4646-a1e0-fb03f63b40d2,2026-09-11,Fatture,0,,in_attesa,
f8cceeed-8624-4a39-88d5-34b3e7b06984,2026-09-11,Fatture,0,,in_attesa,
d9b20053-1505-419b-afa3-71847aa04712,2026-09-11,Fatture,0,,in_attesa,
331c7c9e-8018-41a6-8e72-8b6cc63d938a,2026-09-11,Fatture,0,,in_attesa,
2c97c7bc-87de-4bae-b991-31b0f87183a3,2026-09-11,Fatture,0,,in_attesa,
5d09abe8-d491-4014-86e7-f70524200255,2026-09-11,Fatture,0,,in_attesa,
c87f102e-c35e-48b9-a7d4-33a6c7f2d655,2026-09-11,Fatture,0,,in_attesa,
07ef99bf-d800-41bd-8629-de98173b5c38,2026-09-11,Pay by link,0,,in_attesa,
32548201-ede3-409c-8343-ad41daf9d6e7,2026-09-11,Pay by link,0,,in_attesa,
cbb4327e-3d5b-4600-b40a-7ea005f6c728,2026-09-11,Pay by link,0,,in_attesa,
5afbf926-4484-4434-8511-87e64a006248,2026-09-11,Pay by link,0,,in_attesa,
caa7a89b-e52b-4052-9b63-51e099a6a9c2,2026-09-11,Pay by link,0,,in_attesa,
fa300fed-70d0-4272-ac80-0df7202054ce,2026-09-11,Pay by link,0,,in_attesa,
d8f602c6-ed34-41ec-865d-4563e43c5c65,2026-09-11,Pay by link,0,,in_attesa,
2895bf71-ad58-4a53-88e7-a81a5c7ede7c,2026-09-11,POS BCC,0,,in_attesa,
e9e957c4-0b31-4a6d-b8dc-d9887f95da0d,2026-09-11,POS BCC,0,,in_attesa,
e17be146-683a-4410-b381-d108b1795799,2026-09-11,POS BCC,878.02,878.02,accreditato,2026-09-15T06:05:00.069006+00:00
fc47252b-d66d-4f0e-8fd4-04714129501f,2026-09-11,POS BCC,0,,in_attesa,
52258a50-3b81-477a-9a47-090ef98a6202,2026-09-11,POS BCC,0,,in_attesa,
2a0ef675-86c9-43f0-bf81-8cfac375b1dc,2026-09-11,POS BCC,0,,in_attesa,
e211367a-79d3-4599-bfc8-18afc037611a,2026-09-11,POS BCC,0,,in_attesa,
697f40db-ec9a-4f0d-9f96-6577efa1858c,2026-09-11,POS BCC Amex,0,,in_attesa,
625c907f-ebc6-4b06-9af6-deb7cb3429e8,2026-09-11,POS BCC Amex,0,,in_attesa,
2a908333-189c-4ad4-a619-0ee0ed076a48,2026-09-11,POS BCC Amex,0,,in_attesa,
4ce6ebd4-b690-44ab-b9af-17635aa807cd,2026-09-11,POS BCC Amex,0,,in_attesa,
2f6a87aa-56d9-4691-b4fc-2dda80df3021,2026-09-11,POS BCC Amex,0,,in_attesa,
87739257-7433-4810-a91c-c3cde5a261a2,2026-09-11,POS BCC Amex,0,,in_attesa,
437aa6ef-f390-4b8d-8a16-bd0f8a6e1361,2026-09-11,POS BCC Amex,0,,in_attesa,
d928f458-2eca-4143-9065-734b17c24973,2026-09-11,POS MPS,740.2,888.78,accreditato,2026-09-15T06:05:00.069006+00:00
3c708469-af23-4b0c-a77e-e08d86a54bd3,2026-09-11,POS MPS,1479.64,1468.24,accreditato,2026-09-15T06:05:00.069006+00:00
ea78f6ad-87ec-45b9-a68a-99950a40c536,2026-09-11,POS MPS,1380.26,1371.25,accreditato,2026-09-15T06:05:00.069006+00:00
39304a2b-44bf-48a3-9c60-e4cdb9139b18,2026-09-11,POS MPS,1045.5,1133.5,differenza,2026-09-15T06:05:00.069006+00:00
2a5dd59e-e1a1-4eac-a739-4eff203430c6,2026-09-11,POS MPS,1084.23,1076.44,accreditato,2026-09-15T06:05:00.069006+00:00
8d64c12b-2ac2-44e4-b312-4b4d637c604d,2026-09-11,POS MPS,0,,in_attesa,
5495ab28-a443-4d19-b0a1-0343317a7466,2026-09-11,POS MPS,1166.55,1157.78,accreditato,2026-09-15T06:05:00.069006+00:00
7a2d457f-c6e3-476c-a3ef-1c67d5c5928a,2026-09-11,POS MPS Amex,0,,in_attesa,
0eca9d5a-7a90-42ea-b307-1f3b8df20c32,2026-09-11,POS MPS Amex,0,1076.44,differenza,2026-09-15T06:05:00.069006+00:00
37c36bbf-dfe2-4b12-9350-6c381d830681,2026-09-11,POS MPS Amex,0,1468.24,differenza,2026-09-15T06:05:00.069006+00:00
b6c06325-27e6-4169-9eb5-5737583efb00,2026-09-11,POS MPS Amex,153.9,888.78,differenza,2026-09-15T06:05:00.069006+00:00
65698be2-f68e-4499-8810-6084afff3442,2026-09-11,POS MPS Amex,88,1133.5,accreditato,2026-09-15T06:05:00.069006+00:00
48146981-bef4-4452-8d4e-1fb5b4b3a403,2026-09-11,POS MPS Amex,0,1371.25,differenza,2026-09-15T06:05:00.069006+00:00
7421e474-56d6-497b-bbc0-2bbc2e8bd986,2026-09-11,POS MPS Amex,0,,in_attesa,
2c7fc515-10a4-4702-bdc5-6cedcb147268,2026-09-12,Bonifico,0,,in_attesa,
722a8a8f-5354-4532-9ae8-e43289fc9cd9,2026-09-12,Bonifico,0,,in_attesa,
fc9e9dde-5cb1-416e-949b-b83d92ea1638,2026-09-12,Bonifico,0,,in_attesa,
49f39888-bf8d-4179-85b0-3d1b33fedcbb,2026-09-12,Bonifico,0,,in_attesa,
0f580bcd-867e-4f02-a2f0-31c27f99bf0c,2026-09-12,Bonifico,0,,in_attesa,
58245797-ebfc-4d8e-89da-3974fe78f09a,2026-09-12,Bonifico,0,,in_attesa,
d43f0ad3-ef90-4f6f-8bda-becc548a0647,2026-09-12,Bonifico,0,,in_attesa,
8c889dbd-284d-4d58-a71a-89f16156dd94,2026-09-12,Contanti,634.3,,in_attesa,
e6eed289-a3d7-425e-9623-04d430c6fc4c,2026-09-12,Contanti,1225.85,,in_attesa,
4343ddbf-46d0-4b16-b101-8930afa649df,2026-09-12,Contanti,370.6,,in_attesa,
ddd168f9-20b3-430f-b1d5-eef0e3beb5ac,2026-09-12,Contanti,211.15,,in_attesa,
9ed28dbb-5c29-4f5b-977d-9382f4459dc1,2026-09-12,Contanti,1377.55,,in_attesa,
d67d0104-81da-4f4f-902d-cf4366f5b605,2026-09-12,Contanti,478.75,,in_attesa,
52effb6f-6353-4570-9202-160dcc46293e,2026-09-12,Contanti,129.4,,in_attesa,
d40ddfb3-8170-433c-82e7-18e99e63b43d,2026-09-12,Fatture,0,,in_attesa,
c8960f3e-1707-4816-9284-2b3435e1eab7,2026-09-12,Fatture,0,,in_attesa,
9a923fa1-5aa1-4142-95de-7cf0d6ff9ea0,2026-09-12,Fatture,0,,in_attesa,
7704c8f5-4ae5-424c-81d6-fb40ddf6a652,2026-09-12,Fatture,0,,in_attesa,
2aadc165-af0b-4e1e-bc8f-9d7468197d47,2026-09-12,Fatture,0,,in_attesa,
72310745-4aa0-4d88-b4fc-71a9587ffa25,2026-09-12,Fatture,0,,in_attesa,
038f0133-193a-42dd-870b-cb3816065f28,2026-09-12,Fatture,0,,in_attesa,
ebc9c206-a2b2-4067-b987-e6a1643314c5,2026-09-12,Pay by link,0,,in_attesa,
55c98597-8913-4189-afe5-3a2fd48aa251,2026-09-12,Pay by link,0,,in_attesa,
80b59c7f-4802-4223-bc77-c4a04dc72081,2026-09-12,Pay by link,0,,in_attesa,
26481cc1-3bea-4806-ad95-13baa380107f,2026-09-12,Pay by link,0,,in_attesa,
a535e005-46af-4ee8-a7ab-9b1d537784ab,2026-09-12,Pay by link,0,,in_attesa,
784a026b-5876-4fec-a086-40679340a845,2026-09-12,Pay by link,0,,in_attesa,
c7e602d9-98d9-4f0a-9b77-f96c76d01528,2026-09-12,Pay by link,0,,in_attesa,
ecef13ce-6ef2-45b5-bd16-45ae9c694290,2026-09-12,POS BCC,0,,in_attesa,
6221bac4-a3e1-4485-b826-b68fb48d7bba,2026-09-12,POS BCC,0,,in_attesa,
ea0e7838-64b7-4611-b177-195b8c70eb46,2026-09-12,POS BCC,0,,in_attesa,
a5c28484-d91b-4abd-8713-8769851d38c2,2026-09-12,POS BCC,2246.97,2246.97,accreditato,2026-09-15T06:05:00.069006+00:00
85fa5390-98ef-406a-9061-58a4302494f5,2026-09-12,POS BCC,0,,in_attesa,
6746f657-e7e7-4ce9-9837-04b8bace77c6,2026-09-12,POS BCC,443.2,443.2,accreditato,2026-09-15T06:05:00.069006+00:00
386210f0-288c-418b-b964-a7891d4b56dd,2026-09-12,POS BCC,0,,in_attesa,
9c1f0d5b-9260-4609-857e-8fb098c28923,2026-09-12,POS BCC Amex,0,,in_attesa,
ba932ec4-4359-4b27-bafe-a059c4f4e82b,2026-09-12,POS BCC Amex,0,,in_attesa,
2d40349e-c778-4ea9-8764-f9b734ea462b,2026-09-12,POS BCC Amex,0,,in_attesa,
38d2cd5d-9ac6-418e-966f-3445acb5c3a4,2026-09-12,POS BCC Amex,0,,in_attesa,
793eb9fd-e07b-4380-84b4-932733ce5397,2026-09-12,POS BCC Amex,0,,in_attesa,
625a7c0b-2008-4deb-8f50-ed3561934059,2026-09-12,POS BCC Amex,0,,in_attesa,
9c4de718-28b9-430d-88b7-7daf83f4023f,2026-09-12,POS BCC Amex,0,,in_attesa,
c1526331-0177-4224-a135-8d0960c3aaba,2026-09-12,POS MPS,2593.39,2566.39,accreditato,2026-09-15T06:05:00.069006+00:00
4f603332-c26d-4d7b-b766-efcebc40c4e7,2026-09-12,POS MPS,2708.81,2689.56,accreditato,2026-09-15T06:05:00.069006+00:00
cf513a01-2467-4af1-b713-9ac49446f3f0,2026-09-12,POS MPS,1043.9,2829.92,accreditato,2026-09-15T06:05:00.069006+00:00
b796e289-5634-4e99-be9b-54f5c0f92007,2026-09-12,POS MPS,2245.75,2230.01,accreditato,2026-09-15T06:05:00.069006+00:00
f8ff7388-4356-4958-9d12-c3bc312bffff,2026-09-12,POS MPS,3261.65,3261.65,accreditato,2026-09-15T06:05:00.069006+00:00
7a833df8-3794-4953-84a4-8c0b44a6f89f,2026-09-12,POS MPS,282.91,280.85,accreditato,2026-09-15T06:05:00.069006+00:00
108c033b-58b5-4949-b311-700f174d7941,2026-09-12,POS MPS,3816.55,3788.28,accreditato,2026-09-15T06:05:00.069006+00:00
e506abd9-b3e3-455b-9f2d-a2065dd00f92,2026-09-12,POS MPS Amex,0,,in_attesa,
a4f1e317-d586-4148-8cc5-c25422cdf8bc,2026-09-12,POS MPS Amex,0,3261.65,differenza,2026-09-15T06:05:00.069006+00:00
4bc46d08-bdba-45db-ba3e-18413f5ae254,2026-09-12,POS MPS Amex,0,,in_attesa,
ac18f408-85fb-4852-9216-d6803b4b02cf,2026-09-12,POS MPS Amex,0,2566.39,differenza,2026-09-15T06:05:00.069006+00:00
ac429a76-b185-461c-ab98-74c2f755910d,2026-09-12,POS MPS Amex,1805.71,2829.92,differenza,2026-09-15T06:05:00.069006+00:00
1ebb1e79-f485-4f54-9d87-56afd5bd07f8,2026-09-12,POS MPS Amex,0,2230.01,differenza,2026-09-15T06:05:00.069006+00:00
1bc91038-b65a-4231-b0cc-8b9e2ad78792,2026-09-12,POS MPS Amex,0,2689.56,differenza,2026-09-15T06:05:00.069006+00:00
ebdc7a1f-0b15-4d47-aae5-7c49727faf29,2026-09-13,Bonifico,0,,in_attesa,
c5c27e23-9e78-4b1c-8072-70144c7b33a4,2026-09-13,Bonifico,0,,in_attesa,
0b974e1b-d48c-4671-b462-2c3be9b0b05a,2026-09-13,Bonifico,0,,in_attesa,
547f4571-702a-462c-8422-2fabdfa1df76,2026-09-13,Bonifico,0,,in_attesa,
08364d30-8b45-4e35-b711-fe6e16dfe8d9,2026-09-13,Bonifico,0,,in_attesa,
613e5c4a-fc6b-472a-9394-19a41efcda91,2026-09-13,Bonifico,0,,in_attesa,
936d1831-0f2d-4c7c-9d38-21d37117c292,2026-09-13,Bonifico,0,,in_attesa,
101d5398-990e-484e-9259-650cfa2ba934,2026-09-13,Contanti,407.3,,in_attesa,
6a80fe80-0a2b-40f5-8ee8-bcaaf6f74808,2026-09-13,Contanti,645.9,,in_attesa,
c8070b5f-3ba5-419f-a64d-a8730003733c,2026-09-13,Contanti,907.65,,in_attesa,
6180f8d1-a947-4d3c-8194-a74372e6f549,2026-09-13,Contanti,650.7,,in_attesa,
276200a6-fb23-43f1-85d4-08508628142e,2026-09-13,Contanti,470.2,,in_attesa,
272761ef-6eb0-4ed2-9974-1215cf81a26c,2026-09-13,Contanti,567.9,,in_attesa,
b8ae8129-b625-422f-91c5-836ee938f220,2026-09-13,Contanti,192,,in_attesa,
be32b6e6-f168-493a-a68c-23d5fbe53740,2026-09-13,Fatture,0,,in_attesa,
a6239b39-0c65-4189-b51b-dcb7bd925295,2026-09-13,Fatture,0,,in_attesa,
99cda762-d777-42f3-8027-443f08883b74,2026-09-13,Fatture,0,,in_attesa,
0dd0077a-ea61-4922-950f-a706517ccc6c,2026-09-13,Fatture,0,,in_attesa,
51163aa3-2406-44b9-87d3-d5a7f136949a,2026-09-13,Fatture,0,,in_attesa,
d98acf0e-c1f7-4a0c-8f40-171f0b2b5061,2026-09-13,Fatture,0,,in_attesa,
aeef0f56-ed87-40d3-a5a4-67199dad578b,2026-09-13,Fatture,0,,in_attesa,
ea79da37-9810-4b30-8732-187421b6436c,2026-09-13,Pay by link,0,,in_attesa,
f2d8db11-28bc-4826-a5c2-4be42c42c494,2026-09-13,Pay by link,0,,in_attesa,
b3f1a260-3687-4a44-b9df-a3f3440f7fb2,2026-09-13,Pay by link,0,,in_attesa,
6da9567f-5c39-4de1-9f7a-21059b9deae1,2026-09-13,Pay by link,0,,in_attesa,
3985844a-65c7-4b25-ac41-8e5bc3b6e0b1,2026-09-13,Pay by link,0,,in_attesa,
7cf6f70c-adb2-48b6-9d23-a726e9c0f7df,2026-09-13,Pay by link,0,,in_attesa,
de5f4318-d008-4a7d-a84a-8b80834cd59c,2026-09-13,Pay by link,0,,in_attesa,
04a851bf-e60b-4650-a197-8f5b9f7f89bc,2026-09-13,POS BCC,0,,in_attesa,
f0ed041c-0adb-4d4f-9e13-01ac1a0fac54,2026-09-13,POS BCC,0,,in_attesa,
0ff409e3-ec3b-4a1a-bf4e-9cf14e83da6a,2026-09-13,POS BCC,0,,in_attesa,
